transaction_id,customer_name,category,price,quantity,total_amount,rating,country,created_date
TXN-0004634,Michael Martinez,Automotive,1009.51,5,5047.55,1.3,India,2023-11-16 10:15:26
TXN-0012495,Elizabeth Wilson,Automotive,726.13,6,4356.78,3.7,Australia,2023-08-10 14:10:00
TXN-0010645,James White,Electronics,1466.97,5,7334.85,1.8,United States,2023-11-03 13:39:55
TXN-0000803,Barbara Johnson,Sports & Outdoors,1280.85,2,2561.7,3.8,United Kingdom,2024-12-20 17:40:27
TXN-0008393,Richard White,Books,1006.48,1,1006.48,1.4,India,2024-03-06 01:12:14
TXN-0003825,Sarah Gonzalez,Books,123.79,2,247.58,4.9,Brazil,2023-09-30 00:00:00
TXN-0006464,Robert Davis,Beauty & Personal Care,275.11,1,275.11,3.4,Australia,2023-03-20 18:50:05
TXN-0011898,Daniel White,Beauty & Personal Care,515.04,3,1545.12,1.7,Australia,2024-06-25 03:21:22
TXN-0005294,John Wilson,Electronics,601.48,5,3007.4,4.3,Brazil,2024-08-31 09:09:12
TXN-0000281,Charles Wilson,Toys & Games,1058.58,4,4234.32,2.1,United States,2024-06-30 15:01:56
TXN-0010201,Charles Lopez,Sports & Outdoors,630.32,1,630.32,3.3,India,2023-03-13 22:26:18
TXN-0007246,William Lopez,Beauty & Personal Care,1156.28,5,5781.4,2.1,France,2024-07-23 11:19:39
TXN-0008022,Mary Lee,Home & Kitchen,1019.97,2,2039.94,2.7,Japan,2024-03-25 14:51:34
TXN-0002937,Susan Gonzalez,Toys & Games,1328.73,1,1328.73,4.0,Brazil,2024-07-07 00:00:00
TXN-0008014,John Rodriguez,Beauty & Personal Care,347.18,7,2430.26,1.6,France,2024-08-24 14:56:56
TXN-0001912,Sarah Smith,Home & Kitchen,885.27,7,6196.89,2.9,India,2024-01-20 02:47:09
TXN-0002728,Sarah Miller,Books,637.18,8,5097.44,3.7,Germany,2023-10-23 22:49:59
TXN-0000300,Joseph Anderson,Electronics,307.47,3,922.41,4.5,Japan,2023-08-23 11:10:51
TXN-0005215,Lisa Rodriguez,Apparel,963.41,7,6743.87,3.2,Brazil,2023-11-05 13:19:48
TXN-0000745,John Hernandez,Sports & Outdoors,1351.36,7,9459.52,4.6,Canada,2024-06-05 16:52:29
TXN-0007455,Richard Moore,Beauty & Personal Care,847.97,3,2543.91,3.0,Germany,2024-07-14 12:03:29
TXN-0007306,Mary Jones,Electronics,52.93,4,211.72,2.9,India,2024-11-30 08:19:33
TXN-0008959,Richard Johnson,Toys & Games,491.16,4,1964.64,5.0,United Kingdom,2024-09-10 19:28:28
TXN-0003476,Thomas Jackson,Toys & Games,592.96,3,1778.88,2.1,France,2023-06-22 15:48:39
TXN-0009948,Elizabeth Miller,Home & Kitchen,1223.87,1,1223.87,1.1,Brazil,2024-01-29 04:46:35
TXN-0012079,Thomas Wilson,Toys & Games,899.06,3,2697.18,3.5,Brazil,2023-09-25 08:09:03
TXN-0003350,Charles Wilson,Sports & Outdoors,1304.82,8,10438.56,1.9,Japan,2023-10-31 16:17:12
TXN-0003742,Joseph Thomas,Toys & Games,469.85,3,1409.55,3.5,United States,2024-07-22 08:38:30
TXN-0009270,Charles Rodriguez,Electronics,1123.5,8,8988.0,1.4,United Kingdom,2024-01-09 06:47:05
TXN-0008839,Michael Jones,Electronics,74.4,1,74.4,4.1,Australia,2024-04-06 11:47:44
TXN-0011691,James Martinez,Apparel,812.42,1,812.42,1.7,Netherlands,2024-10-12 02:48:32
TXN-0009426,Barbara Miller,Beauty & Personal Care,1411.51,6,8469.06,1.5,Brazil,2024-01-25 00:00:00
TXN-0005742,Sarah Lee,Home & Kitchen,232.86,7,1630.02,2.6,United Kingdom,2024-12-27 19:34:04
TXN-0000630,Lisa Lee,Apparel,868.75,6,5212.5,1.2,Germany,2023-07-25 08:41:21
TXN-0009351,Nancy Thomas,Automotive,197.07,4,788.28,3.2,United States,2024-09-03 09:42:01
TXN-0011646,Michael Lee,Home & Kitchen,1063.11,5,5315.55,4.7,France,2024-10-24 13:34:56
TXN-0002094,Nancy Perez,Toys & Games,1247.64,1,1247.64,3.2,Brazil,2024-12-01 07:09:49
TXN-0010768,Thomas Thompson,Home & Kitchen,911.07,7,6377.49,3.9,Australia,2024-03-25 00:00:00
TXN-0010343,Thomas Johnson,Toys & Games,844.51,4,3378.04,4.3,United States,2023-03-02 16:46:54
TXN-0005880,Jessica Lopez,Home & Kitchen,85.65,1,85.65,1.8,Netherlands,2023-05-04 01:13:07
TXN-0006678,Jessica Wilson,Electronics,831.4,7,5819.8,3.2,Netherlands,2024-12-07 16:41:48
TXN-0011114,William Williams,Home & Kitchen,1450.09,4,5800.36,1.0,Japan,2024-04-06 18:37:15
TXN-0000656,Sarah Garcia,Automotive,1388.88,1,1388.88,1.5,Germany,2024-09-06 10:17:00
TXN-0000496,Barbara Gonzalez,Sports & Outdoors,273.93,3,821.79,4.9,India,2024-06-16 20:11:20
TXN-0003090,Michael Miller,Electronics,1451.56,8,11612.48,1.6,Netherlands,2023-07-04 18:55:13
TXN-0003880,Linda Smith,Home & Kitchen,1383.06,5,6915.3,3.7,Canada,2023-11-08 01:33:24
TXN-0009565,Robert White,Home & Kitchen,758.85,3,2276.55,3.4,India,2023-06-10 11:06:10
TXN-0007227,John Taylor,Electronics,1089.47,7,7626.29,2.8,Germany,2024-06-29 00:00:00
TXN-0003686,Daniel Lee,Sports & Outdoors,1242.91,6,7457.46,3.3,Australia,2024-12-24 10:28:28
TXN-0008854,Richard White,Home & Kitchen,192.91,1,192.91,1.1,Germany,2024-08-16 00:00:00
TXN-0008633,Sarah Anderson,Electronics,1350.81,5,6754.05,4.7,Australia,2023-04-06 08:59:05
TXN-0007659,James Thompson,Sports & Outdoors,724.58,4,2898.32,4.6,Japan,2024-03-07 23:24:40
TXN-0010749,Daniel Perez,Toys & Games,454.1,8,3632.8,5.0,United Kingdom,2023-08-11 11:50:28
TXN-0000467,Lisa White,Sports & Outdoors,328.81,8,2630.48,4.5,Canada,2023-05-13 11:35:43
TXN-0003204,Patricia Thomas,Toys & Games,958.92,4,3835.68,4.3,Canada,2023-05-01 19:29:17
TXN-0006391,Richard Hernandez,Home & Kitchen,287.36,6,1724.16,4.5,Brazil,2024-04-06 00:00:00
TXN-0011709,Karen Miller,Electronics,117.68,5,588.4,4.7,Netherlands,2024-06-10 10:04:49
TXN-0008166,Susan Jones,Books,483.94,3,1451.82,3.0,United Kingdom,2023-08-03 14:29:17
TXN-0004498,Susan Anderson,Beauty & Personal Care,179.58,6,1077.48,4.4,Netherlands,2023-12-05 16:57:24
TXN-0005320,Christopher Gonzalez,Automotive,1388.79,8,11110.32,2.3,Brazil,2024-06-19 13:35:20
TXN-0011800,Jessica Hernandez,Electronics,554.74,8,4437.92,4.9,Brazil,2023-07-02 22:37:40
TXN-0009151,Susan Wilson,Automotive,217.08,4,868.32,3.8,Canada,2024-02-18 01:04:33
TXN-0003514,Nancy Martinez,Electronics,99.04,6,594.24,4.3,United Kingdom,2024-01-22 05:13:54
TXN-0010036,Lisa Jones,Automotive,391.53,6,2349.18,2.6,Brazil,2024-08-31 15:42:08
TXN-0005662,David Gonzalez,Toys & Games,1141.82,1,1141.82,4.0,Japan,2023-09-17 03:55:11
TXN-0011843,Patricia Johnson,Toys & Games,191.13,6,1146.78,4.9,Brazil,2023-08-30 09:30:11
TXN-0011002,David Wilson,Sports & Outdoors,489.41,7,3425.87,4.1,United States,2024-12-31 00:00:00
TXN-0004921,Charles Martin,Books,796.23,7,5573.61,2.3,India,2023-06-18 17:07:50
TXN-0002573,Mary Miller,Toys & Games,1485.77,2,2971.54,2.3,Brazil,2024-08-05 13:58:57
TXN-0011786,Nancy White,Apparel,25.48,1,25.48,3.8,Australia,2024-11-02 00:00:00
TXN-0002919,Richard Hernandez,Toys & Games,82.15,4,328.6,4.0,United Kingdom,2023-06-17 11:40:15
TXN-0009441,Richard Davis,Home & Kitchen,440.91,3,1322.73,4.3,Netherlands,2024-06-19 03:53:33
TXN-0010903,Karen Johnson,Home & Kitchen,303.28,5,1516.4,3.5,United States,2023-05-26 11:39:47
TXN-0009014,Mary Lopez,Home & Kitchen,782.84,3,2348.52,4.6,Australia,2024-01-29 11:12:52
TXN-0004184,Karen Gonzalez,Electronics,441.84,6,2651.04,3.7,Brazil,2024-03-11 03:59:27
TXN-0001528,James Rodriguez,Electronics,670.37,3,2011.11,1.4,France,2023-10-13 20:56:41
TXN-0005847,James Perez,Automotive,12.19,4,48.76,1.6,United Kingdom,2024-07-22 10:21:13
TXN-0000850,Robert Rodriguez,Books,1094.7,5,5473.5,1.8,Brazil,2024-06-10 14:26:21
TXN-0011687,Elizabeth Garcia,Books,1191.33,1,1191.33,3.2,United Kingdom,2024-05-17 17:05:32
TXN-0007553,Karen Anderson,Books,1043.06,3,3129.18,2.1,Germany,2024-06-01 00:00:00
TXN-0007608,Linda Garcia,Toys & Games,449.93,7,3149.51,2.2,Netherlands,2023-03-18 21:51:24
TXN-0005377,James Hernandez,Apparel,622.18,8,4977.44,1.0,Australia,2024-11-08 18:06:41
TXN-0009182,Thomas Miller,Beauty & Personal Care,699.36,8,5594.88,2.2,Brazil,2023-07-28 00:00:00
TXN-0005607,William White,Toys & Games,311.66,2,623.32,1.9,France,2023-04-27 13:59:27
TXN-0009795,Elizabeth Williams,Beauty & Personal Care,103.48,1,103.48,4.0,Australia,2024-08-29 16:46:30
TXN-0000864,Jessica Martinez,Beauty & Personal Care,556.4,1,556.4,3.1,France,2024-05-25 19:59:03
TXN-0004713,Robert Perez,Books,421.75,5,2108.75,3.8,United Kingdom,2023-03-16 13:38:03
TXN-0002934,Nancy Lopez,Toys & Games,122.6,7,858.2,4.3,Canada,2023-03-04 00:00:00
TXN-0007906,Richard Lee,Automotive,909.06,2,1818.12,3.1,France,2024-01-01 03:12:58
TXN-0003535,Barbara Jones,Toys & Games,532.03,8,4256.24,2.2,France,2024-12-24 13:47:17
TXN-0006473,Richard Thompson,Automotive,177.56,1,177.56,1.8,Brazil,2024-12-31 00:00:00
TXN-0001772,Mary Davis,Automotive,1024.66,2,2049.32,2.6,Germany,2024-02-19 00:00:00
TXN-0002385,Lisa Wilson,Electronics,1463.55,3,4390.65,2.6,India,2023-06-19 15:03:33
TXN-0005882,Joseph Rodriguez,Sports & Outdoors,411.89,4,1647.56,1.3,Japan,2023-02-18 01:14:45
TXN-0004355,Mary Rodriguez,Apparel,1407.05,2,2814.1,2.1,Japan,2024-12-06 10:39:15
TXN-0004550,James Taylor,Electronics,1272.83,2,2545.66,2.3,Australia,2023-04-07 04:53:56
TXN-0008935,Barbara Martinez,Beauty & Personal Care,274.96,8,2199.68,2.4,Japan,2024-01-04 08:46:42
TXN-0009131,John Hernandez,Apparel,133.9,1,133.9,2.1,Brazil,2023-05-29 18:18:52
TXN-0000326,David Smith,Toys & Games,160.4,4,641.6,2.7,France,2023-02-16 12:31:30
TXN-0006911,David Williams,Sports & Outdoors,1339.6,7,9377.2,3.9,Canada,2023-04-25 21:06:27
TXN-0006499,David Rodriguez,Beauty & Personal Care,773.83,1,773.83,2.5,Netherlands,2023-02-09 01:40:43
TXN-0010318,David Perez,Sports & Outdoors,1260.66,8,10085.28,3.6,United States,2024-01-17 14:24:01
TXN-0010404,Michael Thomas,Automotive,722.86,1,722.86,4.2,United Kingdom,2023-03-21 19:42:28
TXN-0000118,Nancy White,Toys & Games,1114.69,3,3344.07,4.5,Netherlands,2024-05-23 00:00:00
TXN-0006964,Sarah Jackson,Apparel,459.15,4,1836.6,3.6,Germany,2024-11-03 07:46:40
TXN-0007017,Elizabeth Martinez,Books,902.9,3,2708.7,3.0,Japan,2023-09-03 00:00:00
TXN-0001252,Robert Taylor,Automotive,998.94,6,5993.64,2.2,Japan,2024-08-13 07:33:55
TXN-0003462,Barbara Miller,Home & Kitchen,92.02,8,736.16,1.9,India,2023-02-11 00:00:00
TXN-0011187,Daniel Davis,Beauty & Personal Care,926.95,8,7415.6,1.3,Australia,2024-08-26 01:46:03
TXN-0012375,James Gonzalez,Electronics,808.93,4,3235.72,4.8,France,2024-01-11 22:00:41
TXN-0003563,Nancy Martin,Home & Kitchen,1471.96,8,11775.68,1.9,Australia,2024-05-28 18:53:28
TXN-0003878,Linda Lee,Toys & Games,56.88,7,398.16,4.2,France,2023-04-19 12:03:33
TXN-0003427,Jessica Miller,Beauty & Personal Care,365.56,8,2924.48,4.9,United Kingdom,2024-03-10 15:06:03
TXN-0007688,Joseph Gonzalez,Electronics,1066.62,8,8532.96,1.1,Japan,2023-04-23 19:21:08
TXN-0004258,Christopher Anderson,Home & Kitchen,1490.53,7,10433.71,1.9,Brazil,2023-11-18 18:27:29
TXN-0011116,Karen Garcia,Sports & Outdoors,433.41,1,433.41,4.5,United Kingdom,2024-12-31 00:00:00
TXN-0010128,Joseph Jackson,Automotive,1300.72,5,6503.6,2.5,United States,2024-10-05 02:49:52
TXN-0000430,Richard Wilson,Beauty & Personal Care,85.43,5,427.15,1.8,Brazil,2024-11-05 20:32:13
TXN-0009158,William Smith,Sports & Outdoors,1286.14,1,1286.14,3.4,Netherlands,2023-12-28 12:33:56
TXN-0011479,Thomas Rodriguez,Electronics,1396.43,4,5585.72,2.3,Japan,2024-06-27 16:36:10
TXN-0009250,Charles Jackson,Books,385.5,8,3084.0,3.6,Brazil,2024-12-31 00:00:00
TXN-0002434,Mary Lopez,Beauty & Personal Care,1049.11,7,7343.77,2.0,Germany,2024-08-08 13:42:01
TXN-0010913,James Williams,Books,94.85,8,758.8,1.4,Canada,2024-08-16 08:11:03
TXN-0011173,Richard Williams,Automotive,989.94,8,7919.52,4.6,Canada,2024-11-11 02:42:13
TXN-0011631,David Jackson,Toys & Games,1244.87,6,7469.22,4.3,India,2023-11-10 00:00:00
TXN-0006436,Thomas Moore,Apparel,1103.25,1,1103.25,1.4,Japan,2023-12-01 00:00:00
TXN-0008163,James Lee,Beauty & Personal Care,933.25,3,2799.75,4.6,United States,2023-02-20 16:52:16
TXN-0008946,Daniel Jackson,Apparel,299.39,3,898.17,4.6,Germany,2023-09-29 10:30:21
TXN-0012343,Karen Miller,Sports & Outdoors,264.34,6,1586.04,4.1,India,2024-02-16 20:55:15
TXN-0010537,Lisa Thomas,Automotive,121.75,7,852.25,3.9,Australia,2023-11-13 15:45:57
TXN-0005400,Daniel Davis,Beauty & Personal Care,988.74,1,988.74,4.7,Canada,2024-08-15 11:40:10
TXN-0003608,Mary Martinez,Home & Kitchen,852.09,1,852.09,4.6,United States,2023-09-27 04:54:31
TXN-0004946,Elizabeth Thomas,Sports & Outdoors,906.04,4,3624.16,1.6,United Kingdom,2024-02-15 07:37:15
TXN-0000045,William Johnson,Toys & Games,782.28,4,3129.12,2.5,United States,2023-02-24 08:24:22
TXN-0008255,Patricia Lee,Automotive,1083.32,3,3249.96,1.4,France,2023-10-09 04:14:14
TXN-0006904,Daniel Miller,Toys & Games,269.32,2,538.64,2.1,Canada,2024-08-11 16:00:40
TXN-0010898,David Davis,Electronics,923.23,4,3692.92,3.2,Canada,2023-08-20 13:00:24
TXN-0011531,David Taylor,Sports & Outdoors,1409.33,2,2818.66,2.6,Australia,2024-03-21 00:00:00
TXN-0002910,Michael Martinez,Books,917.99,7,6425.93,3.3,Australia,2023-12-09 00:00:00
TXN-0008602,Elizabeth Perez,Beauty & Personal Care,1206.61,5,6033.05,3.8,India,2023-10-09 10:52:06
TXN-0007829,John Gonzalez,Beauty & Personal Care,791.51,7,5540.57,2.4,Australia,2023-03-05 08:30:58
TXN-0002214,Richard Gonzalez,Books,733.58,3,2200.74,2.4,Netherlands,2024-09-05 11:56:38
TXN-0001327,Jessica Lee,Apparel,725.67,8,5805.36,4.6,Brazil,2023-01-12 01:18:53
TXN-0006102,Michael Lopez,Beauty & Personal Care,82.44,3,247.32,2.4,Germany,2023-07-16 02:36:57
TXN-0005688,Patricia Perez,Sports & Outdoors,156.99,6,941.94,1.4,Australia,2024-03-28 09:06:07
TXN-0008307,Linda Perez,Electronics,751.66,2,1503.32,3.0,Japan,2023-05-15 17:04:09
TXN-0006372,Barbara Brown,Home & Kitchen,225.99,3,677.97,4.4,India,2024-12-31 00:00:00
TXN-0002445,Daniel Anderson,Toys & Games,1260.91,2,2521.82,4.8,United Kingdom,2023-08-25 20:51:36
TXN-0006543,Daniel Jones,Books,445.46,4,1781.84,2.5,Australia,2024-12-24 05:22:31
TXN-0009960,Jennifer Taylor,Electronics,300.16,4,1200.64,4.6,India,2024-11-06 00:43:53
TXN-0000611,Lisa Thompson,Automotive,890.28,8,7122.24,2.3,Canada,2023-03-17 20:24:02
TXN-0006727,Nancy Perez,Sports & Outdoors,33.42,8,267.36,4.0,United Kingdom,2023-11-06 00:56:28
TXN-0001534,Charles Johnson,Home & Kitchen,1066.3,8,8530.4,1.8,France,2023-07-27 00:00:00
TXN-0002297,Sarah Jackson,Electronics,138.75,5,693.75,1.1,Canada,2023-01-11 06:11:02
TXN-0011203,William Taylor,Apparel,166.01,5,830.05,2.5,France,2024-08-05 20:55:34
TXN-0008380,Richard Moore,Apparel,837.06,6,5022.36,2.4,Germany,2024-06-03 23:07:57
TXN-0007107,Sarah Williams,Automotive,1374.47,2,2748.94,2.4,Australia,2024-04-02 22:41:25
TXN-0011189,Daniel Lopez,Sports & Outdoors,374.85,3,1124.55,3.2,Australia,2024-07-14 17:51:06
TXN-0012431,Mary Anderson,Toys & Games,732.27,5,3661.35,1.6,Japan,2023-08-01 13:13:36
TXN-0007812,Sarah White,Toys & Games,726.81,2,1453.62,3.5,Japan,2023-10-18 18:49:51
TXN-0005557,Robert Perez,Books,768.0,7,5376.0,4.5,United Kingdom,2023-09-19 18:03:25
TXN-0004374,David Davis,Sports & Outdoors,1373.13,4,5492.52,1.8,United States,2023-03-21 01:51:33
TXN-0000111,John Martinez,Beauty & Personal Care,267.58,3,802.74,4.1,Japan,2024-11-11 18:24:34
TXN-0008395,Barbara Thompson,Automotive,106.09,1,106.09,2.4,Japan,2023-04-19 18:15:42
TXN-0001310,Joseph Garcia,Apparel,436.17,6,2617.02,4.1,Japan,2024-05-24 16:16:46
TXN-0009168,Charles Taylor,Home & Kitchen,506.21,3,1518.63,3.2,Germany,2023-07-13 17:16:33
TXN-0008076,Linda Wilson,Electronics,1048.37,4,4193.48,2.1,Japan,2023-10-16 06:08:11
TXN-0008467,Barbara Martinez,Electronics,1309.82,7,9168.74,1.7,Canada,2023-08-07 13:04:56
TXN-0001200,Thomas Jones,Automotive,1350.31,8,10802.48,1.1,Germany,2023-04-04 19:40:02
TXN-0009062,Thomas Wilson,Apparel,1062.37,1,1062.37,1.6,India,2024-01-20 14:11:55
TXN-0008663,Patricia Rodriguez,Books,146.53,5,732.65,1.7,United States,2024-11-17 10:39:11
TXN-0000024,Barbara Wilson,Toys & Games,1296.44,1,1296.44,3.7,India,2024-05-16 00:00:00
TXN-0009858,Thomas Jackson,Toys & Games,548.45,3,1645.35,1.9,Germany,2023-06-26 21:53:43
TXN-0011329,Thomas Thomas,Books,126.49,5,632.45,3.9,United States,2024-03-05 01:02:37
TXN-0003746,Karen Thompson,Automotive,429.07,8,3432.56,4.2,United Kingdom,2023-04-17 20:28:30
TXN-0001055,Thomas Martin,Beauty & Personal Care,129.82,7,908.74,3.0,Australia,2023-07-24 03:27:30
TXN-0008128,Jessica Jones,Automotive,528.56,4,2114.24,1.1,Brazil,2024-07-03 06:55:05
TXN-0007778,Joseph Hernandez,Books,537.38,7,3761.66,2.0,Germany,2024-02-05 12:40:22
TXN-0005855,Nancy White,Home & Kitchen,293.93,8,2351.44,4.4,United States,2024-09-29 06:19:29
TXN-0010389,Jennifer Anderson,Books,594.82,6,3568.92,2.2,Japan,2024-05-17 22:20:38
TXN-0002751,Richard Miller,Electronics,96.91,8,775.28,4.6,Netherlands,2023-04-24 00:00:00
TXN-0004169,David Thomas,Automotive,202.94,7,1420.58,2.7,Australia,2023-08-13 23:49:23
TXN-0010031,Richard Anderson,Beauty & Personal Care,1156.5,4,4626.0,2.8,Germany,2024-04-06 05:52:34
TXN-0000785,Thomas Wilson,Toys & Games,699.66,5,3498.3,2.4,Canada,2024-03-30 19:46:35
TXN-0006905,Daniel Gonzalez,Home & Kitchen,1446.08,2,2892.16,1.5,Brazil,2023-02-19 05:24:36
TXN-0001540,Robert Martin,Beauty & Personal Care,950.88,3,2852.64,4.4,Brazil,2024-03-21 00:00:00
TXN-0009352,Nancy Wilson,Automotive,890.79,1,890.79,3.4,India,2024-12-26 07:00:30
TXN-0008237,Jessica Anderson,Home & Kitchen,1285.09,2,2570.18,3.8,France,2023-01-18 13:21:52
TXN-0006072,Linda Williams,Electronics,64.98,2,129.96,1.1,Canada,2024-06-12 23:18:48
TXN-0006180,Christopher Martin,Automotive,643.51,5,3217.55,4.0,Canada,2023-11-08 02:47:43
TXN-0001042,Sarah Thompson,Sports & Outdoors,755.3,4,3021.2,2.7,Netherlands,2023-05-02 18:58:32
TXN-0007116,Linda Martinez,Apparel,380.95,8,3047.6,2.7,Canada,2023-01-25 04:21:45
TXN-0004760,Jennifer Smith,Home & Kitchen,1466.42,2,2932.84,3.4,Japan,2024-03-01 07:01:16
TXN-0000034,James Perez,Sports & Outdoors,1408.7,3,4226.1,2.1,Canada,2024-11-22 01:26:49
TXN-0000944,Barbara Wilson,Automotive,1102.75,5,5513.75,3.4,Canada,2024-07-06 23:33:37
TXN-0007261,Karen Thompson,Toys & Games,110.82,2,221.64,3.6,Netherlands,2023-10-21 00:39:20
TXN-0009933,Susan Thompson,Books,413.92,1,413.92,1.5,Germany,2023-11-06 14:39:56
TXN-0009242,Michael Taylor,Books,1190.09,4,4760.36,3.3,India,2024-09-15 18:50:22
TXN-0001794,Jennifer Moore,Beauty & Personal Care,270.96,6,1625.76,2.6,India,2024-03-22 23:02:51
TXN-0003588,Joseph Lee,Beauty & Personal Care,1060.19,8,8481.52,3.1,France,2023-06-13 09:38:45
TXN-0006950,Joseph Taylor,Home & Kitchen,1087.41,6,6524.46,2.4,United Kingdom,2024-12-28 22:09:53
TXN-0005071,Lisa Johnson,Automotive,1049.45,2,2098.9,3.9,United Kingdom,2024-09-17 17:31:01
TXN-0000969,Mary Williams,Home & Kitchen,451.37,3,1354.11,2.7,Brazil,2024-05-26 00:00:00
TXN-0000166,Sarah White,Toys & Games,1165.38,4,4661.52,2.2,Canada,2023-02-07 02:06:51
TXN-0008835,Barbara Gonzalez,Toys & Games,281.67,3,845.01,4.0,Canada,2023-08-20 01:57:16
TXN-0011296,Nancy Lee,Electronics,370.88,4,1483.52,2.9,Germany,2024-11-09 14:19:33
TXN-0004425,Charles Hernandez,Electronics,55.43,6,332.58,3.6,Japan,2023-12-08 00:00:00
TXN-0005097,Michael Jackson,Beauty & Personal Care,589.74,7,4128.18,3.6,United States,2024-01-19 02:24:30
TXN-0011369,Michael Thompson,Beauty & Personal Care,245.48,7,1718.36,4.4,Germany,2024-11-12 04:23:06
TXN-0010648,David Wilson,Beauty & Personal Care,597.48,4,2389.92,1.8,Japan,2024-06-20 06:14:17
TXN-0009738,Barbara Lopez,Books,573.88,6,3443.28,1.2,Canada,2024-12-02 00:08:06
TXN-0007817,Elizabeth White,Home & Kitchen,568.02,5,2840.1,4.6,Germany,2023-12-15 20:42:47
TXN-0003196,Richard Johnson,Electronics,1001.88,2,2003.76,3.7,United States,2024-05-08 00:00:00
TXN-0011901,Linda Perez,Beauty & Personal Care,123.07,7,861.49,3.5,Netherlands,2024-05-27 07:59:03
TXN-0005397,Barbara Jackson,Beauty & Personal Care,1454.25,8,11634.0,2.9,Brazil,2023-02-17 20:05:41
TXN-0002810,David Davis,Home & Kitchen,1363.74,5,6818.7,4.1,United Kingdom,2024-06-17 08:21:18
TXN-0008986,Lisa Smith,Sports & Outdoors,713.37,7,4993.59,4.1,Germany,2023-01-20 23:20:26
TXN-0009971,Richard Thompson,Home & Kitchen,876.38,6,5258.28,2.2,Australia,2024-03-22 00:00:00
TXN-0005986,Daniel Smith,Sports & Outdoors,403.36,8,3226.88,3.7,Canada,2023-03-11 22:47:39
TXN-0009422,Daniel Lee,Toys & Games,1312.9,2,2625.8,4.8,Canada,2024-04-02 12:06:02
TXN-0007806,Joseph Jones,Automotive,173.04,5,865.2,3.7,Brazil,2024-07-16 04:06:34
TXN-0005910,Lisa Brown,Electronics,364.18,3,1092.54,1.8,India,2023-05-21 03:42:13
TXN-0003238,Christopher Martinez,Books,1382.24,1,1382.24,4.8,Australia,2024-10-22 20:40:55
TXN-0012332,Barbara Garcia,Automotive,732.52,8,5860.16,1.8,United Kingdom,2023-05-15 12:23:56
TXN-0007981,Mary Wilson,Beauty & Personal Care,1079.66,8,8637.28,3.1,France,2024-07-10 00:00:00
TXN-0005512,James Lopez,Automotive,1131.04,3,3393.12,1.5,Netherlands,2024-09-15 07:17:53
TXN-0009636,Elizabeth Thompson,Books,868.49,1,868.49,3.5,Germany,2023-12-29 19:41:58
TXN-0007190,David Jones,Toys & Games,76.77,7,537.39,3.7,United Kingdom,2024-03-20 17:24:55
TXN-0006648,Jessica Lee,Apparel,181.11,3,543.33,4.8,Canada,2024-03-21 00:00:00
TXN-0010935,James Perez,Books,905.35,6,5432.1,2.9,Japan,2023-09-27 07:13:10
TXN-0004075,Karen Martinez,Home & Kitchen,536.53,4,2146.12,3.0,Brazil,2024-11-29 15:10:05
TXN-0010109,William Williams,Automotive,39.52,2,79.04,3.4,Canada,2024-09-05 01:26:22
TXN-0001728,Patricia Anderson,Toys & Games,1081.83,1,1081.83,1.0,Brazil,2023-05-24 13:27:31
TXN-0000646,David Williams,Automotive,973.45,3,2920.35,3.2,France,2023-10-26 09:19:47
TXN-0011371,Sarah Perez,Electronics,1021.18,7,7148.26,3.5,United States,2023-03-13 02:53:38
TXN-0009428,Lisa Williams,Toys & Games,440.62,6,2643.72,3.5,Japan,2024-12-31 00:00:00
TXN-0009930,Patricia Martinez,Home & Kitchen,147.75,1,147.75,4.3,Canada,2023-08-17 20:45:53
TXN-0007148,Christopher White,Apparel,86.54,2,173.08,2.4,Brazil,2024-05-02 23:19:58
TXN-0000724,Jennifer Gonzalez,Beauty & Personal Care,457.62,2,915.24,4.0,United Kingdom,2024-05-28 11:26:08
TXN-0002997,Daniel Taylor,Beauty & Personal Care,669.45,3,2008.35,4.2,Japan,2023-10-11 01:28:54
TXN-0005178,Joseph Rodriguez,Books,79.95,8,639.6,3.2,Australia,2023-05-12 15:24:49
TXN-0006282,Daniel Brown,Electronics,1173.61,3,3520.83,2.4,India,2023-12-17 19:35:53
TXN-0004602,Sarah Perez,Sports & Outdoors,487.18,1,487.18,2.7,Japan,2024-08-25 00:00:00
TXN-0006685,Linda Miller,Home & Kitchen,1481.32,4,5925.28,1.3,Netherlands,2023-05-01 19:15:25
TXN-0004775,Joseph Martin,Electronics,1158.18,5,5790.9,3.2,Australia,2024-06-03 00:00:00
TXN-0010010,Patricia Jones,Apparel,292.38,6,1754.28,2.2,India,2023-03-09 22:31:24
TXN-0009218,William Jones,Sports & Outdoors,782.62,5,3913.1,1.4,France,2023-12-18 04:53:28
TXN-0008409,Jennifer Jackson,Books,620.53,2,1241.06,3.3,Germany,2023-12-09 18:46:14
