transaction_id,customer_name,category,price,quantity,rating,country,created_date,rejection_reason
TXN-0004496,Mary Thompson,Home & Kitchen,-185.13,4,4.6,Netherlands,2023-05-08 03:15:02,INVALID_PRICE_NON_POSITIVE
TXN-0002643,Sarah Williams,Home & Kitchen,20.58,,3.3,Japan,2024-07-05 18:23:28,MISSING_OR_UNPARSEABLE_QUANTITY
TXN-0011822,Michael Davis,Apparel,,3,1.9,France,2024-08-08 12:06:27,MISSING_OR_UNPARSEABLE_PRICE
TXN-0003794,William Davis,Home & Kitchen,666.25,3,,India,2024-10-15 14:20:25,MISSING_OR_UNPARSEABLE_RATING
TXN-0006420,NULL,Sports & Outdoors,748.54,2,3.1,France,2024-12-07 19:06:49,MISSING_CUSTOMER_NAME
TXN-0003554,Sarah Lee,Beauty & Personal Care,1398.42,3,-1.0,Netherlands,2023-07-11 15:38:25,RATING_OUT_OF_BOUNDS
TXN-0002746,Jennifer Thomas,Toys & Games,890.83,,2.0,Japan,2023-02-24 02:02:29,MISSING_OR_UNPARSEABLE_QUANTITY
TXN-0004942,None,Beauty & Personal Care,599.42,4,1.1,Japan,2024-12-23 10:44:43,MISSING_CUSTOMER_NAME
TXN-0008587,Jennifer Thomas,Books,NULL,3,2.2,Australia,2023-08-20 13:03:08,MISSING_OR_UNPARSEABLE_PRICE
TXN-0010687,David Brown,Sports & Outdoors,1271.53,5,2.2,,2023-09-17 06:49:45,MISSING_OR_INVALID_COUNTRY
TXN-0010514,Elizabeth Davis,Home & Kitchen,,6,2.0,Netherlands,2023-06-24 04:36:14,MISSING_OR_UNPARSEABLE_PRICE
TXN-0000340,Michael Lee,Books,1193.3,7,7.2,Brazil,2023-10-06 22:20:05,RATING_OUT_OF_BOUNDS
TXN-0002402,John Taylor,Beauty & Personal Care,1121.08,1,N/A,Brazil,2023-04-26 20:24:29,MISSING_OR_UNPARSEABLE_RATING
TXN-0008312,James Thomas,Sports & Outdoors,-1135.41,4,4.4,Germany,2024-02-13 17:17:49,INVALID_PRICE_NON_POSITIVE
TXN-0006007,Barbara Johnson,Toys & Games,495.01,5,Five,Brazil,2024-01-29 05:12:16,MISSING_OR_UNPARSEABLE_RATING
TXN-0000147,Jennifer Lee,Automotive,1132.9,None,3.7,India,2024-11-16 02:34:09,MISSING_OR_UNPARSEABLE_QUANTITY
TXN-0009859,Thomas White,Toys & Games,606.1,,1.1,United Kingdom,2024-10-13 16:17:56,MISSING_OR_UNPARSEABLE_QUANTITY
TXN-0001564,Robert Perez,Apparel,,2,2.9,Brazil,2023-02-26 09:10:38,MISSING_OR_UNPARSEABLE_PRICE
TXN-0006382,Charles Jones,Sports & Outdoors,-998.16,8,3.9,Australia,2024-05-20 14:57:34,INVALID_PRICE_NON_POSITIVE
TXN-0007807,Linda Taylor,Electronics,592.58,8,1.2,,2024-10-22 15:34:47,MISSING_OR_INVALID_COUNTRY
TXN-0008978,Sarah Rodriguez,Electronics,1126.28,2,,United States,2023-06-09 00:27:36,MISSING_OR_UNPARSEABLE_RATING
TXN-0000098,Michael Thompson,Books,577.54,7,7.2,Netherlands,2024-08-01 10:18:36,RATING_OUT_OF_BOUNDS
TXN-0011379,Karen Rodriguez,Apparel,1334.45,1,3.3,United States,None,MISSING_OR_UNPARSEABLE_DATE
TXN-0011260,NULL,Home & Kitchen,366.09,3,4.1,Germany,2023-04-27 02:01:13,MISSING_CUSTOMER_NAME
TXN-0008413,James Moore,Books,1376.51,7,Five,Japan,2023-04-21 07:48:10,MISSING_OR_UNPARSEABLE_RATING
TXN-0003667,Jennifer Davis,Books,134.24,7,7.2,Japan,2023-09-21 21:26:49,RATING_OUT_OF_BOUNDS
TXN-0008007,William Hernandez,Sports & Outdoors,,3,3.3,Germany,2023-07-04 17:35:09,MISSING_OR_UNPARSEABLE_PRICE
TXN-0007401,Charles White,Home & Kitchen,-793.55,3,2.9,United Kingdom,2023-09-02 20:53:39,INVALID_PRICE_NON_POSITIVE
TXN-0007058,NULL,Sports & Outdoors,347.02,1,3.2,India,2023-11-16 06:57:53,MISSING_CUSTOMER_NAME
TXN-0000106,Elizabeth Perez,Apparel,665.39,6,5.0,None,2023-08-21 08:38:21,MISSING_OR_INVALID_COUNTRY
TXN-0011433,Christopher Thomas,Electronics,1296.43,,2.8,India,2024-10-04 03:54:06,MISSING_OR_UNPARSEABLE_QUANTITY
TXN-0001150,William Smith,Apparel,753.45,4,2.4,Australia,,MISSING_OR_UNPARSEABLE_DATE
TXN-0009451,Joseph Jones,Beauty & Personal Care,1390.25,3,0.0,Brazil,2023-01-01 16:28:04,RATING_OUT_OF_BOUNDS
TXN-0000309,Richard Martinez,Electronics,744.86,2,2.0,Germany,,MISSING_OR_UNPARSEABLE_DATE
TXN-0003032,David Anderson,Sports & Outdoors,-569.43,6,3.8,France,2023-05-21 11:32:22,INVALID_PRICE_NON_POSITIVE
TXN-0002234,Jessica Thompson,Sports & Outdoors,1432.35,3,1.6,,2023-08-04 04:32:46,MISSING_OR_INVALID_COUNTRY
TXN-0009532,Karen Williams,Electronics,1238.51,5,N/A,India,2023-03-02 02:34:17,MISSING_OR_UNPARSEABLE_RATING
TXN-0002437,Daniel Gonzalez,Toys & Games,-1498.6,3,1.9,United Kingdom,2023-01-30 20:34:49,INVALID_PRICE_NON_POSITIVE
TXN-0007309,Charles Jackson,Sports & Outdoors,1470.73,,2.1,Netherlands,2024-07-05 04:16:57,MISSING_OR_UNPARSEABLE_QUANTITY
TXN-0006704,Richard Gonzalez,Apparel,1006.36,6,None,Australia,2024-01-01 17:25:49,MISSING_OR_UNPARSEABLE_RATING
TXN-0004455,Sarah Martinez,Sports & Outdoors,-818.97,4,3.2,Netherlands,2023-06-03 06:43:39,INVALID_PRICE_NON_POSITIVE
TXN-0002305,,Automotive,1257.06,1,2.8,Australia,2023-11-22 14:55:35,MISSING_CUSTOMER_NAME
TXN-0007258,Robert Martin,Sports & Outdoors,,4,2.3,Netherlands,2024-09-25 10:34:31,MISSING_OR_UNPARSEABLE_PRICE
TXN-0011970,Susan Moore,Electronics,-1451.82,7,4.1,Brazil,2023-06-15 11:38:59,INVALID_PRICE_NON_POSITIVE
TXN-0007333,,Books,1432.73,3,1.5,Brazil,2024-12-18 19:32:55,MISSING_CUSTOMER_NAME
TXN-0006562,Lisa Anderson,Books,1297.7,6,Five,Brazil,2024-07-10 23:22:49,MISSING_OR_UNPARSEABLE_RATING
TXN-0011612,Thomas Lee,Home & Kitchen,863.12,8,7.2,Brazil,2024-11-10 03:46:23,RATING_OUT_OF_BOUNDS
TXN-0005815,Jessica Smith,Home & Kitchen,1034.7,1,3.8,Brazil,NULL,MISSING_OR_UNPARSEABLE_DATE
TXN-0006822,NULL,Automotive,960.49,1,2.1,Canada,2023-09-11 04:30:36,MISSING_CUSTOMER_NAME
TXN-0006179,Lisa Hernandez,Automotive,1345.41,1,,France,2024-09-07 11:17:08,MISSING_OR_UNPARSEABLE_RATING
TXN-0004480,Elizabeth White,Automotive,259.74,7,1.1,Australia,NULL,MISSING_OR_UNPARSEABLE_DATE
TXN-0005577,Barbara Taylor,Automotive,1100.03,6,0.0,Netherlands,2024-03-27 06:09:21,RATING_OUT_OF_BOUNDS
TXN-0003328,Susan White,Beauty & Personal Care,182.65,2,4.9,NULL,2023-11-15 03:18:06,MISSING_OR_INVALID_COUNTRY
TXN-0002303,Karen Johnson,Books,172.37,7,1.4,India,,MISSING_OR_UNPARSEABLE_DATE
TXN-0001542,Nancy Garcia,Books,-736.32,6,3.9,Australia,2024-09-10 23:32:05,INVALID_PRICE_NON_POSITIVE
TXN-0009828,Susan Brown,Home & Kitchen,917.68,6,2.0,NULL,2023-02-24 17:51:53,MISSING_OR_INVALID_COUNTRY
TXN-0001909,Jennifer Garcia,Home & Kitchen,232.47,3,7.2,United Kingdom,2024-09-11 23:22:31,RATING_OUT_OF_BOUNDS
TXN-0005233,Lisa Martin,Automotive,1018.92,7,0.0,France,2023-01-31 19:28:17,RATING_OUT_OF_BOUNDS
TXN-0009500,Charles Thompson,Home & Kitchen,-269.99,4,3.0,Netherlands,2024-03-25 15:58:35,INVALID_PRICE_NON_POSITIVE
TXN-0010855,Jessica Thomas,Books,644.78,8,7.2,Brazil,2023-12-27 12:24:51,RATING_OUT_OF_BOUNDS
TXN-0003751,Linda Williams,Beauty & Personal Care,,2,3.9,Netherlands,2024-06-13 11:39:45,MISSING_OR_UNPARSEABLE_PRICE
TXN-0006427,Barbara Jackson,Apparel,31.61,7,N/A,Australia,2023-06-26 06:04:34,MISSING_OR_UNPARSEABLE_RATING
TXN-0002601,Jessica Martinez,Books,539.61,2,2.0,United Kingdom,,MISSING_OR_UNPARSEABLE_DATE
TXN-0011411,Richard Martinez,Electronics,,3,1.6,Netherlands,2023-08-28 13:49:53,MISSING_OR_UNPARSEABLE_PRICE
TXN-0005908,Nancy White,Sports & Outdoors,922.97,2,0.0,Japan,2024-07-08 19:13:14,RATING_OUT_OF_BOUNDS
TXN-0005439,,Automotive,462.14,8,3.0,United Kingdom,2024-10-13 16:16:04,MISSING_CUSTOMER_NAME
TXN-0004624,,Apparel,222.76,4,3.5,Japan,2023-01-04 03:48:58,MISSING_CUSTOMER_NAME
TXN-0012201,Christopher Jones,Electronics,,4,3.7,Netherlands,2024-12-18 02:12:08,MISSING_OR_UNPARSEABLE_PRICE
TXN-0004392,Jessica Lopez,Sports & Outdoors,963.12,7,4.1,,2023-10-08 09:40:07,MISSING_OR_INVALID_COUNTRY
TXN-0007253,John Williams,Books,NULL,3,1.1,India,2024-05-29 01:50:17,MISSING_OR_UNPARSEABLE_PRICE
TXN-0010080,Jessica Lopez,Apparel,,4,2.5,Australia,2023-08-09 10:03:13,MISSING_OR_UNPARSEABLE_PRICE
TXN-0011400,Thomas Brown,Apparel,695.63,5,1.9,India,NULL,MISSING_OR_UNPARSEABLE_DATE
TXN-0004175,Joseph Johnson,Sports & Outdoors,1429.38,1,0.0,Netherlands,2023-11-20 21:38:55,RATING_OUT_OF_BOUNDS
TXN-0002790,Mary Smith,Apparel,408.31,3,3.1,None,2023-12-14 08:31:08,MISSING_OR_INVALID_COUNTRY
TXN-0008619,Elizabeth White,Sports & Outdoors,1288.67,None,3.3,Netherlands,2024-06-24 22:19:30,MISSING_OR_UNPARSEABLE_QUANTITY
TXN-0006407,Patricia Rodriguez,Electronics,915.95,,4.9,United Kingdom,2023-02-09 08:12:57,MISSING_OR_UNPARSEABLE_QUANTITY
TXN-0004802,Michael Williams,Home & Kitchen,-770.22,6,3.4,Japan,2023-11-11 04:53:30,INVALID_PRICE_NON_POSITIVE
TXN-0000049,Joseph Anderson,Automotive,769.21,3,N/A,Germany,2023-08-09 10:09:43,MISSING_OR_UNPARSEABLE_RATING
TXN-0006305,Susan Hernandez,Toys & Games,1380.8,2,,Netherlands,2024-01-08 12:58:48,MISSING_OR_UNPARSEABLE_RATING
TXN-0002969,Richard Thompson,Beauty & Personal Care,1078.44,None,2.0,United States,2023-03-06 19:16:38,MISSING_OR_UNPARSEABLE_QUANTITY
TXN-0009036,Nancy Jones,Apparel,NULL,5,3.1,Brazil,2023-08-16 14:05:56,MISSING_OR_UNPARSEABLE_PRICE
TXN-0005617,William Martin,Toys & Games,1002.01,4,4.7,United States,None,MISSING_OR_UNPARSEABLE_DATE
TXN-0003503,James Gonzalez,Electronics,1021.76,6,7.2,Netherlands,2024-12-09 03:43:57,RATING_OUT_OF_BOUNDS
TXN-0011080,,Apparel,171.39,8,1.5,United States,2024-05-27 12:02:50,MISSING_CUSTOMER_NAME
TXN-0002733,Thomas Thompson,Electronics,1317.27,4,N/A,Brazil,2024-07-23 22:03:40,MISSING_OR_UNPARSEABLE_RATING
TXN-0003109,Joseph Martinez,Apparel,864.94,4,,United Kingdom,2024-08-14 14:21:01,MISSING_OR_UNPARSEABLE_RATING
TXN-0002656,John Hernandez,Books,-81.84,7,4.9,Australia,2023-05-25 02:49:48,INVALID_PRICE_NON_POSITIVE
TXN-0006882,Nancy Gonzalez,Beauty & Personal Care,1457.62,NULL,4.9,Brazil,2023-02-24 14:47:21,MISSING_OR_UNPARSEABLE_QUANTITY
TXN-0010142,Lisa Williams,Sports & Outdoors,-1183.21,1,4.3,Canada,2023-07-18 11:26:27,INVALID_PRICE_NON_POSITIVE
TXN-0001960,Mary Williams,Home & Kitchen,560.84,1,0.0,Netherlands,2024-10-17 10:19:37,RATING_OUT_OF_BOUNDS
TXN-0003190,Richard Anderson,Electronics,13.77,6,-1.0,Japan,2023-03-20 15:46:30,RATING_OUT_OF_BOUNDS
TXN-0000987,Thomas Davis,Apparel,-553.74,3,3.1,Canada,2023-02-09 12:58:01,INVALID_PRICE_NON_POSITIVE
TXN-0000684,James Martinez,Books,37.94,4,4.3,None,2024-02-08 14:25:40,MISSING_OR_INVALID_COUNTRY
TXN-0002342,Richard Miller,Automotive,NULL,1,4.8,United States,2023-08-15 04:27:36,MISSING_OR_UNPARSEABLE_PRICE
TXN-0004161,William Perez,Automotive,,1,4.3,Canada,2023-04-02 14:09:32,MISSING_OR_UNPARSEABLE_PRICE
TXN-0002447,Charles Thomas,Beauty & Personal Care,1352.19,8,1.5,None,2024-04-04 09:10:46,MISSING_OR_INVALID_COUNTRY
TXN-0011622,None,Home & Kitchen,73.45,6,3.5,Netherlands,2024-10-20 18:26:51,MISSING_CUSTOMER_NAME
TXN-0009482,Jessica Brown,Books,$480.65,4,4.7,,2024-12-31,MISSING_OR_INVALID_COUNTRY
TXN-0010849,John Hernandez,Books,472.77,7,6.5,United States,2024-01-08 19:12:34,RATING_OUT_OF_BOUNDS
TXN-0001487,Christopher Taylor,Books,$115.33,8,N/A,India,2024-12-31,MISSING_OR_UNPARSEABLE_RATING
TXN-0007937,Charles Miller,Toys & Games,394.09,3,,United States,2024-12-25 15:09:45,MISSING_OR_UNPARSEABLE_RATING
TXN-0003887,Robert Wilson,Beauty & Personal Care,730.44,8,1.8,Canada,,MISSING_OR_UNPARSEABLE_DATE
TXN-0012247,Karen Hernandez,Automotive,-932.11,3,2.4,Japan,2023-10-20 16:35:00,INVALID_PRICE_NON_POSITIVE
TXN-0006071,Susan Lee,Sports & Outdoors,75.96,2,N/A,United Kingdom,2023-03-14 13:42:13,MISSING_OR_UNPARSEABLE_RATING
TXN-0004571,Christopher Martinez,Home & Kitchen,1473.45,1,2.7,United States,None,MISSING_OR_UNPARSEABLE_DATE
TXN-0002540,William White,Home & Kitchen,407.33,1,3.3,Germany,,MISSING_OR_UNPARSEABLE_DATE
TXN-0000573,John White,Home & Kitchen,1169.2,3,-1.0,United Kingdom,2023-09-09 05:44:55,RATING_OUT_OF_BOUNDS
TXN-0008029,James Gonzalez,Books,492.11,6,2.7,,2024-06-18 12:39:53,MISSING_OR_INVALID_COUNTRY
TXN-0005727,Thomas Gonzalez,Books,320.06,4,-1.0,India,2024-11-14 03:56:46,RATING_OUT_OF_BOUNDS
TXN-0003776,NULL,Books,723.17,2,1.5,Brazil,2023-06-15 12:09:27,MISSING_CUSTOMER_NAME
TXN-0010392,James Anderson,Home & Kitchen,45.31,6,-1.0,Brazil,2024-03-31 10:37:35,RATING_OUT_OF_BOUNDS
TXN-0006479,James Johnson,TOYS & GAMES,$351.71,3,3.8,Australia,2024-12-31,DUPLICATE_TRANSACTION_ID
TXN-0003299,Jessica Martinez,Electronics,-343.0,7,4.9,France,2024-03-25 16:59:27,INVALID_PRICE_NON_POSITIVE
TXN-0004581,John Anderson,Automotive,25.12,,1.5,Australia,2024-11-03 05:13:03,MISSING_OR_UNPARSEABLE_QUANTITY
TXN-0006983,Karen Lee,Home & Kitchen,-524.95,4,3.9,Canada,2024-09-24 03:29:58,INVALID_PRICE_NON_POSITIVE
TXN-0005674,Jennifer Thomas,Sports & Outdoors,,5,2.8,India,2024-10-07 00:30:29,MISSING_OR_UNPARSEABLE_PRICE
TXN-0006092,Daniel Gonzalez,Apparel,1313.94,3,0.0,India,2024-09-27 09:01:37,RATING_OUT_OF_BOUNDS
TXN-0004057,Susan White,Books,859.62,4,0.0,Canada,2023-05-06 20:34:34,RATING_OUT_OF_BOUNDS
TXN-0012235,Susan Lee,Automotive,79.23,8,0.0,Canada,2023-04-06 18:52:02,RATING_OUT_OF_BOUNDS
TXN-0008202,Karen Jackson,Electronics,-472.54,8,1.3,Netherlands,2024-06-19 12:25:03,INVALID_PRICE_NON_POSITIVE
TXN-0004436,Patricia Williams,Beauty & Personal Care,57.67,7,Five,France,2024-01-15 00:22:40,MISSING_OR_UNPARSEABLE_RATING
TXN-0007940,Linda Martinez,Apparel,888.38,2,1.6,Australia,None,MISSING_OR_UNPARSEABLE_DATE
TXN-0010520,Christopher Lopez,Books,1098.41,2,6.5,Germany,2024-04-01 16:37:27,RATING_OUT_OF_BOUNDS
TXN-0007140,David White,Home & Kitchen,451.95,4,3.8,Japan,NULL,MISSING_OR_UNPARSEABLE_DATE
TXN-0010268,Jessica Gonzalez,Home & Kitchen,527.79,4,1.6,,2023-05-21 20:45:05,MISSING_OR_INVALID_COUNTRY
TXN-0005732,Michael Perez,Electronics,694.12,7,1.2,United Kingdom,None,MISSING_OR_UNPARSEABLE_DATE
TXN-0001460,Susan Thompson,Books,-191.91,6,1.8,Japan,2023-11-12 04:31:04,INVALID_PRICE_NON_POSITIVE
TXN-0003708,Charles Garcia,Apparel,870.62,2,6.5,United Kingdom,2023-12-24 08:42:00,RATING_OUT_OF_BOUNDS
TXN-0010153,John Hernandez,TOYS & GAMES,1345.25,5,4.5,Netherlands,2023-03-05 18:25:18,DUPLICATE_TRANSACTION_ID
TXN-0005344,Joseph Garcia,Electronics,1498.83,6,N/A,Australia,2024-01-10 01:22:07,MISSING_OR_UNPARSEABLE_RATING
TXN-0002641,Jessica Perez,Books,802.55,None,2.1,France,2024-10-03 04:53:37,MISSING_OR_UNPARSEABLE_QUANTITY
TXN-0001247,Michael Rodriguez,Sports & Outdoors,-878.78,5,2.5,Japan,2024-08-18 17:42:29,INVALID_PRICE_NON_POSITIVE
TXN-0007885,Susan Thompson,Beauty & Personal Care,439.63,7,N/A,Netherlands,2024-03-08 15:37:45,MISSING_OR_UNPARSEABLE_RATING
TXN-0005375,Barbara Perez,Beauty & Personal Care,-731.72,1,2.3,India,2024-03-11 12:53:15,INVALID_PRICE_NON_POSITIVE
TXN-0005695,Robert Anderson,Apparel,314.06,8,,United Kingdom,2023-11-28 10:38:02,MISSING_OR_UNPARSEABLE_RATING
TXN-0003408,David Perez,Automotive,$16.03,4,2.0,United States,2024-12-31,DUPLICATE_TRANSACTION_ID
TXN-0001185,Jennifer Anderson,Automotive,662.66,8,Five,United States,2023-10-06 15:05:36,MISSING_OR_UNPARSEABLE_RATING
TXN-0004577,Patricia Martin,Beauty & Personal Care,495.96,8,0.0,India,2024-02-26 01:46:23,RATING_OUT_OF_BOUNDS
TXN-0009113,Charles Martinez,sports & outdoors,$293.42,8,2.1,India,2024-12-31,DUPLICATE_TRANSACTION_ID
TXN-0009034,James Brown,Books,1442.95,6,3.4,None,2024-12-25 01:03:56,MISSING_OR_INVALID_COUNTRY
TXN-0001629,NULL,Books,694.62,3,1.1,Germany,2023-02-15 15:08:37,MISSING_CUSTOMER_NAME
TXN-0010724,,Apparel,327.53,7,4.2,Brazil,2023-07-14 20:21:59,MISSING_CUSTOMER_NAME
TXN-0009433,John Martin,Toys & Games,1214.94,1,1.5,Netherlands,,MISSING_OR_UNPARSEABLE_DATE
TXN-0006108,,Books,228.92,7,4.5,Netherlands,2024-01-28 14:04:07,MISSING_CUSTOMER_NAME
TXN-0000819,Daniel Jackson,Apparel,781.9,4,,Japan,2024-02-06 03:21:35,MISSING_OR_UNPARSEABLE_RATING
TXN-0011033,David Martinez,Electronics,679.96,NULL,2.4,Canada,2024-03-16 13:43:41,MISSING_OR_UNPARSEABLE_QUANTITY
TXN-0008552,David Gonzalez,Apparel,1198.05,3,2.9,United States,None,MISSING_OR_UNPARSEABLE_DATE
TXN-0002774,Susan Wilson,Home & Kitchen,1156.62,7,1.7,Germany,,MISSING_OR_UNPARSEABLE_DATE
TXN-0011916,Lisa Thompson,Home & Kitchen,336.47,8,4.8,India,NULL,MISSING_OR_UNPARSEABLE_DATE
TXN-0000456,Sarah Thomas,Apparel,591.79,5,7.2,Australia,2024-01-25 05:36:46,RATING_OUT_OF_BOUNDS
TXN-0000681,Jessica Thompson,Sports & Outdoors,933.32,2,0.0,India,2024-11-17 14:33:45,RATING_OUT_OF_BOUNDS
TXN-0003726,John White,Apparel,1369.38,3,7.2,United States,2023-03-24 20:55:17,RATING_OUT_OF_BOUNDS
TXN-0009095,Susan Martinez,Books,538.25,7,2.2,United Kingdom,,MISSING_OR_UNPARSEABLE_DATE
TXN-0005315,John Wilson,Home & Kitchen,1239.92,6,0.0,Japan,2023-06-25 22:34:45,RATING_OUT_OF_BOUNDS
TXN-0010835,Joseph Lopez,Electronics,-1202.27,8,1.2,Australia,2024-11-24 01:59:09,INVALID_PRICE_NON_POSITIVE
TXN-0001879,Jennifer Taylor,Automotive,409.27,3,3.4,Netherlands,NULL,MISSING_OR_UNPARSEABLE_DATE
TXN-0011792,Barbara Anderson,Books,-480.11,7,3.0,India,2023-07-29 16:51:48,INVALID_PRICE_NON_POSITIVE
TXN-0007001,Daniel Davis,Beauty & Personal Care,380.38,5,NULL,United States,2024-06-03 05:23:41,MISSING_OR_UNPARSEABLE_RATING
TXN-0003782,Jennifer Anderson,Home & Kitchen,477.72,1,7.2,Netherlands,2023-06-27 00:26:03,RATING_OUT_OF_BOUNDS
TXN-0003103,Jessica Jackson,Toys & Games,941.59,1,3.3,None,2023-01-08 08:47:24,MISSING_OR_INVALID_COUNTRY
TXN-0000190,Christopher Moore,Sports & Outdoors,939.41,2,3.0,United Kingdom,NULL,MISSING_OR_UNPARSEABLE_DATE
TXN-0001405,Barbara Martin,Books,1243.88,2,,Australia,2023-03-12 05:47:01,MISSING_OR_UNPARSEABLE_RATING
TXN-0006837,Nancy Thompson,Electronics,582.04,8,Five,United Kingdom,2024-06-12 19:40:48,MISSING_OR_UNPARSEABLE_RATING
TXN-0008746,Robert Smith,Home & Kitchen,1114.17,3,4.0,Germany,None,MISSING_OR_UNPARSEABLE_DATE
TXN-0003453,Robert Taylor,Books,61.83,8,N/A,Netherlands,2024-04-16 14:49:10,MISSING_OR_UNPARSEABLE_RATING
TXN-0007173,Jennifer Wilson,Books,1341.27,NULL,3.3,Netherlands,2024-06-25 01:21:06,MISSING_OR_UNPARSEABLE_QUANTITY
TXN-0006681,None,Apparel,189.22,5,2.4,Canada,2024-08-07 08:45:52,MISSING_CUSTOMER_NAME
TXN-0011063,Richard White,Electronics,311.43,5,6.5,Canada,2024-08-01 14:59:25,RATING_OUT_OF_BOUNDS
TXN-0002694,Richard Davis,Apparel,1128.53,4,1.5,Australia,,MISSING_OR_UNPARSEABLE_DATE
TXN-0003031,John Brown,Automotive,853.58,3,,Brazil,2024-09-21 03:43:03,MISSING_OR_UNPARSEABLE_RATING
TXN-0004723,Charles Jackson,Automotive,789.9,6,2.0,United States,,MISSING_OR_UNPARSEABLE_DATE
TXN-0008607,Nancy Smith,Electronics,378.21,1,-1.0,United Kingdom,2024-05-21 08:17:05,RATING_OUT_OF_BOUNDS
TXN-0011528,Susan White,Toys & Games,831.45,2,,Canada,2023-09-19 04:45:56,MISSING_OR_UNPARSEABLE_RATING
TXN-0005726,Karen Thompson,Electronics,217.32,2,6.5,United States,2023-03-29 19:56:13,RATING_OUT_OF_BOUNDS
TXN-0008463,David Thomas,Electronics,726.97,1,-1.0,United Kingdom,2023-06-30 13:15:25,RATING_OUT_OF_BOUNDS
TXN-0001061,Nancy Wilson,Sports & Outdoors,-955.35,2,1.6,France,2023-08-01 17:57:54,INVALID_PRICE_NON_POSITIVE
TXN-0002657,Sarah Rodriguez,Beauty & Personal Care,254.99,6,6.5,Australia,2024-05-24 12:30:12,RATING_OUT_OF_BOUNDS
TXN-0006314,Barbara Wilson,Apparel,-328.17,5,3.7,Netherlands,2023-09-10 14:16:46,INVALID_PRICE_NON_POSITIVE
TXN-0011532,None,Sports & Outdoors,1116.13,3,1.8,Netherlands,2024-06-30 05:04:31,MISSING_CUSTOMER_NAME
TXN-0001441,Lisa Taylor,Apparel,559.38,1,-1.0,Brazil,2023-03-18 14:58:58,RATING_OUT_OF_BOUNDS
TXN-0000528,William Martin,Apparel,799.05,8,2.2,,2023-07-24 13:11:10,MISSING_OR_INVALID_COUNTRY
TXN-0004115,,Apparel,213.55,7,3.6,Australia,2024-04-13 18:52:12,MISSING_CUSTOMER_NAME
TXN-0003620,,Automotive,1278.03,4,2.9,United Kingdom,2024-01-01 00:15:49,MISSING_CUSTOMER_NAME
TXN-0011537,Daniel Davis,Toys & Games,1215.25,2,1.4,,2024-01-24 05:53:16,MISSING_OR_INVALID_COUNTRY
TXN-0004867,,Toys & Games,612.47,8,3.9,United Kingdom,2024-10-22 20:56:12,MISSING_CUSTOMER_NAME
TXN-0011294,Barbara Rodriguez,Books,972.45,1,-1.0,Brazil,2024-10-09 08:21:42,RATING_OUT_OF_BOUNDS
TXN-0000222,Elizabeth Jackson,Electronics,982.26,4,-1.0,France,2023-04-02 19:52:15,RATING_OUT_OF_BOUNDS
TXN-0009105,Susan Wilson,Beauty & Personal Care,-737.79,6,3.9,United Kingdom,2024-05-19 08:44:04,INVALID_PRICE_NON_POSITIVE
TXN-0010398,David Anderson,Home & Kitchen,1012.7,6,Five,Brazil,2023-06-09 01:26:38,MISSING_OR_UNPARSEABLE_RATING
TXN-0009210,Lisa Taylor,Beauty & Personal Care,1281.67,3,0.0,Australia,2024-06-12 14:00:37,RATING_OUT_OF_BOUNDS
TXN-0008038,None,Sports & Outdoors,1456.38,7,4.0,Netherlands,2024-04-19 10:20:47,MISSING_CUSTOMER_NAME
TXN-0004277,Jessica Miller,Beauty & Personal Care,714.45,2,Five,United States,2024-05-28 13:24:24,MISSING_OR_UNPARSEABLE_RATING
TXN-0011404,Daniel Brown,Apparel,1302.92,7,7.2,France,2023-01-06 14:16:50,RATING_OUT_OF_BOUNDS
TXN-0007609,Patricia White,Apparel,848.3,7,N/A,United States,2024-12-14 09:24:18,MISSING_OR_UNPARSEABLE_RATING
TXN-0010076,Mary Jackson,Apparel,1312.45,4,N/A,United States,2024-12-31 08:27:36,MISSING_OR_UNPARSEABLE_RATING
TXN-0007944,Thomas Jones,Apparel,1134.56,1,1.7,France,None,MISSING_OR_UNPARSEABLE_DATE
TXN-0010896,Charles Moore,Books,-1040.33,5,2.3,Canada,2024-06-25 13:06:40,INVALID_PRICE_NON_POSITIVE
TXN-0011873,Thomas Martinez,Automotive,1479.71,2,N/A,Netherlands,2023-05-06 23:02:19,MISSING_OR_UNPARSEABLE_RATING
TXN-0004486,Patricia Lee,Electronics,1166.46,3,3.8,,2023-04-05 11:31:43,MISSING_OR_INVALID_COUNTRY
TXN-0010526,Lisa Thomas,Home & Kitchen,-1477.65,1,3.3,India,2024-02-20 12:33:14,INVALID_PRICE_NON_POSITIVE
TXN-0008891,Jennifer Wilson,Apparel,924.04,4,2.5,None,2023-03-31 07:56:39,MISSING_OR_INVALID_COUNTRY
TXN-0006731,Susan Thomas,Home & Kitchen,$154.63,7,2.9,,2024-12-31,MISSING_OR_INVALID_COUNTRY
TXN-0000609,Sarah Anderson,Toys & Games,-623.1,4,3.2,Netherlands,2024-01-10 16:06:55,INVALID_PRICE_NON_POSITIVE
TXN-0002806,Jennifer White,Electronics,,5,1.7,United States,2024-08-11 21:05:41,MISSING_OR_UNPARSEABLE_PRICE
TXN-0012401,Linda Wilson,Sports & Outdoors,-657.35,3,2.8,India,2024-08-05 22:28:23,INVALID_PRICE_NON_POSITIVE
