transaction_id,customer_name,category,price,quantity,rating,country,created_date
TXN-0011083,Elizabeth Smith,Apparel,1341.96,7,4.3,India,2023-09-13 17:29:49
TXN-0005196,Linda Taylor,Home & Kitchen,1222.41,7,3.0,Japan,17-06-2024
TXN-0004421,Jessica Hernandez,Sports & Outdoors,NULL,3,2.1,Japan,2024-08-07 18:57:52
TXN-0007128,Michael Garcia,Toys & Games,1311.49,4,2.8,Netherlands,2023-07-18 14:40:45
TXN-0005909,James Smith,Electronics,321.53,8,7.2,Canada,2023-12-14 11:08:32
TXN-0005875,Richard Davis,Home & Kitchen,1093.17,5,4.2,United Kingdom,2024-06-17 20:47:46
TXN-0004180,Jennifer Brown,Automotive,1203.81,7,4.8,None,2024-03-23 12:39:03
TXN-0003472,Daniel Davis,Automotive,1323.86,6,1.5,Brazil,20-03-2024
TXN-0004700,Elizabeth Martinez,Home & Kitchen,1345.24,7,4.5,Japan,29-Oct-2023
TXN-0009613,Barbara Lee,Electronics,408.42,6,3.4,Japan,2024-09-18 12:42:37
TXN-0011757,Michael Gonzalez,Books,298.53,7,3.7,Netherlands,18-08-2024
TXN-0006470,Thomas Taylor,Beauty & Personal Care,868.37,5,2.8,Brazil,2024-04-10 19:28:29
TXN-0003628,Jennifer Brown,Toys & Games,1434.69,4,1.8,Brazil,2024-09-08 23:25:17
TXN-0008642,Robert Miller,BOOKS,410.63,4,2.5,Australia,2023-03-05 13:42:01
TXN-0004507,NULL,Toys & Games,39.16,7,4.7,Japan,2024-09-21 21:19:26
TXN-0009022,Robert Thomas,Automotive,887.38,5,4.2,Japan,27/05/2023
TXN-0009269,Michael Garcia,Electronics,736.97,4,4.9,Australia,2023-03-24 02:54:56
TXN-0006017,Jennifer Miller,Sports & Outdoors,1436.71,2,2.5,United States,2024-02-19 01:20:27
TXN-0003331,Michael Anderson,Apparel,105.77,7,3.5,India,2023-05-06 18:59:12
TXN-0006203,David Thomas,Beauty & Personal Care,197.5,3,2.3,United States,2023-07-13 00:17:47
TXN-0005448,Thomas Williams,Toys & Games,1292.18,3,1.4,Germany,2024-04-05 00:12:27
TXN-0005260,Jennifer Jackson,Toys & Games,509.3,7,2.4,United States,2023-03-04 14:46:25
TXN-0001272,Nancy Jackson,eLECTRONICS,1053.43,6,4.5,Australia,2023-01-07 03:14:06
TXN-0012248,Michael White,Electronics,"$1,096.76",7,4.2,France,2024-12-28 00:25:25
TXN-0009317,Karen Jackson,Sports & Outdoors,268.13,8,2.7,Australia,2024-04-14 08:22:03
TXN-0011851,Christopher White,Apparel,948.86,7,1.2,France,09/11/2023
TXN-0008958,Linda Rodriguez,Home & Kitchen,168.03,2,3.8,Brazil,2024-07-01 07:50:10
TXN-0000914,Linda Smith,Home & Kitchen,358.41,7,4.0,France,26/04/2024
TXN-0006118,Michael Anderson,Electronics,599.96,5,3.7,Canada,2023-08-28 08:22:54
TXN-0006296,Patricia Smith,Sports & Outdoors,500.87,6,5.0,United Kingdom,2023-05-24 22:12:48
TXN-0003846,Elizabeth Martin,Books,1356.86,2,2.7,Netherlands,2024-11-13 14:23:29
TXN-0001753,Elizabeth Smith,Beauty & Personal Care,1331.49,2,4.9,Japan,2024-12-01 19:07:52
TXN-0004936,Nancy Jackson,BEAUTY & PERSONAL CARE,585.1,7,1.1,Canada,2024-07-17 05:39:51
TXN-0003736,Patricia Davis,Toys & Games,1330.94,6,4.8,India,2023-03-21 01:20:19
TXN-0011225,Charles Miller,Toys & Games,1131.41,8,3.1,Germany,1709156216
TXN-0006758,William Anderson,Home & Kitchen,442.59,7,,India,2024-09-27 12:27:56
TXN-0009100,Jessica Garcia,Apparel,759.23,8,2.5,Japan,2024-07-12 05:34:45
TXN-0008929,Lisa Hernandez,HOME & KITCHEN,1284.15,5,4.2,Canada,2024-09-05 09:11:41
TXN-0009476,James Taylor,Apparel,1022.7,7,3.6,France,05/08/2024
TXN-0004634,Michael Martinez,Automotive,1009.51,5,1.3,India,1700109926
TXN-0012495,Elizabeth Wilson,Automotive,726.13,6,3.7,Australia,2023-08-10 14:10:00
TXN-0010645,James White,Electronics,1466.97,5,1.8,United States,2023-11-03 13:39:55
TXN-0006144,John Gonzalez,Electronics,325.35,2,2.0,Brazil,None
TXN-0000803,Barbara Johnson,Sports & Outdoors,1280.85,2,3.8,United Kingdom,2024-12-20 17:40:27
TXN-0008393,Richard White,Books,1006.48,1,1.4,India,2024-03-06 01:12:14
TXN-0003825,Sarah Gonzalez,Books,123.79,2,4.9,Brazil,30/09/2023
TXN-0006464,Robert Davis,  Beauty & Personal Care  ,275.11,1,3.4,Australia,2023-03-20 18:50:05
TXN-0011898,Daniel White,Beauty & Personal Care,515.04,3,1.7,Australia,2024-06-25 03:21:22
TXN-0005294,John Wilson,Electronics,601.48,5,4.3,Brazil,2024-08-31 09:09:12
TXN-0000281,Charles Wilson,Toys & Games,1058.58,4,2.1,United States,2024-06-30 15:01:56
TXN-0010201,Charles Lopez,Sports & Outdoors,630.32,1,3.3,India,2023-03-13 22:26:18
TXN-0007246,William Lopez,Beauty & Personal Care,1156.28,5,2.1,France,2024-07-23 11:19:39
TXN-0001108,David White,Automotive,NULL,5,3.8,Germany,2023-10-02 04:34:39
TXN-0008022,Mary Lee,Home & Kitchen,1019.97,2,2.7,Japan,2024-03-25 14:51:34
TXN-0002937,Susan Gonzalez,Toys & Games,1328.73,1,4.0,Brazil,07-Jul-2024
TXN-0008014,John Rodriguez,Beauty & Personal Care,347.18,7,1.6,France,2024-08-24 14:56:56
TXN-0009238,Richard Thompson,Home & Kitchen,684.6,8,2.5,Canada,NULL
TXN-0005941,Richard Williams,Sports & Outdoors,843.51,NULL,2.5,Japan,2024-06-18 14:29:01
TXN-0001912,Sarah Smith,Home & Kitchen,885.27,7,2.9,India,2024-01-20 02:47:09
TXN-0002728,Sarah Miller,Books,637.18,8,3.7,Germany,1698081599
TXN-0000300,Joseph Anderson,  Electronics  ,307.47,3,4.5,Japan,2023-08-23 11:10:51
TXN-0005215,Lisa Rodriguez,aPPAREL,963.41,7,3.2,Brazil,2023-11-05 13:19:48
TXN-0000745,John Hernandez,Sports & Outdoors,1351.36,7,4.6,Canada,2024-06-05 16:52:29
TXN-0007455,Richard Moore,BEAUTY & PERSONAL CARE,847.97,3,3.0,Germany,2024-07-14 12:03:29
TXN-0007306,Mary Jones,Electronics,52.93,4,2.9,India,2024-11-30 08:19:33
TXN-0008959,Richard Johnson,Toys & Games,491.16,4,5.0,United Kingdom,2024-09-10 19:28:28
TXN-0003476,Thomas Jackson,Toys & Games,592.96,3,2.1,France,2023-06-22 15:48:39
TXN-0000259,Barbara Johnson,Home & Kitchen,352.06,2,2.4,Japan,
TXN-0009948,Elizabeth Miller,Home & Kitchen,1223.87,1,1.1,Brazil,2024-01-29 04:46:35
TXN-0012079,Thomas Wilson,Toys & Games,899.06,3,3.5,Brazil,2023-09-25 08:09:03
TXN-0003350,Charles Wilson,Sports & Outdoors,1304.82,8,1.9,Japan,2023-10-31 16:17:12
TXN-0003366,Mary Perez,Apparel,947.86,5,Five,India,2023-01-20 23:28:02
TXN-0003742,Joseph Thomas,tOYS & gAMES,469.85,3,3.5,United States,2024-07-22 08:38:30
TXN-0003918,Linda Thompson,Books,-1117.21,3,1.7,India,2024-10-16 18:47:58
TXN-0009270,Charles Rodriguez,Electronics,1123.5,8,1.4,United Kingdom,2024-01-09 06:47:05
TXN-0008839,Michael Jones,Electronics,74.4,1,4.1,Australia,2024-04-06 11:47:44
TXN-0011691,James Martinez,  Apparel  ,812.42,1,1.7,Netherlands,2024-10-12 02:48:32
TXN-0009426,Barbara Miller,Beauty & Personal Care,1411.51,6,1.5,Brazil,01/25/2024
TXN-0005742,Sarah Lee,HOME & KITCHEN,232.86,7,2.6,United Kingdom,2024-12-27 19:34:04
TXN-0000630,Lisa Lee,Apparel,868.75,6,1.2,Germany,2023-07-25 08:41:21
TXN-0003242,James Rodriguez,Beauty & Personal Care,1336.89,1,Five,Brazil,2024-04-05 14:29:13
TXN-0009351,Nancy Thomas,Automotive,197.07,4,3.2,United States,2024-09-03 09:42:01
TXN-0011646,Michael Lee,Home & Kitchen,1063.11,5,4.7,France,2024-10-24 13:34:56
TXN-0002094,Nancy Perez,Toys & Games,1247.64,1,3.2,Brazil,2024-12-01 07:09:49
TXN-0010768,Thomas Thompson,Home & Kitchen,911.07,7,3.9,Australia,25/03/2024
TXN-0010343,Thomas Johnson,Toys & Games,844.51,4,4.3,United States,2023-03-02 16:46:54
TXN-0005880,Jessica Lopez,Home & Kitchen,85.65,1,1.8,Netherlands,2023-05-04 01:13:07
TXN-0009492,Joseph Brown,Toys & Games,-343.81,6,4.0,India,2024-05-02 10:26:44
TXN-0006678,Jessica Wilson,Electronics,831.4,7,3.2,Netherlands,2024-12-07 16:41:48
TXN-0010864,Robert Garcia,Apparel,-1305.42,1,1.2,India,2023-05-18 23:18:30
TXN-0011114,William Williams,home & kitchen,1450.09,4,1.0,Japan,2024-04-06 18:37:15
TXN-0004318,Lisa Thompson,Home & Kitchen,607.99,1,N/A,Netherlands,2024-03-11 01:46:15
TXN-0000656,Sarah Garcia,Automotive,1388.88,1,1.5,Germany,2024-09-06 10:17:00
TXN-0001134,Elizabeth Davis,Electronics,-1399.74,4,4.2,India,2024-05-09 19:22:22
TXN-0000496,Barbara Gonzalez,sports & outdoors,273.93,3,4.9,India,2024-06-16 20:11:20
TXN-0011965,Charles Thomas,Electronics,None,8,2.4,Germany,2024-01-25 10:51:07
TXN-0003090,Michael Miller,Electronics,1451.56,8,1.6,Netherlands,2023-07-04 18:55:13
TXN-0003880,Linda Smith,Home & Kitchen,1383.06,5,3.7,ca,2023-11-08 01:33:24
TXN-0002693,Patricia Lopez,Books,268.26,7,0.0,Netherlands,2023-06-13 01:07:08
TXN-0011446,David Jones,Beauty & Personal Care,NULL,6,3.5,Canada,2023-02-20 07:15:20
TXN-0009565,Robert White,Home & Kitchen,758.85,3,3.4,India,2023-06-10 11:06:10
TXN-0007227,John Taylor,Electronics,1089.47,7,2.8,Germany,06/29/2024
TXN-0003686,Daniel Lee,Sports & Outdoors,1242.91,6,3.3,Australia,2024-12-24 10:28:28
TXN-0008854,Richard White,Home & Kitchen,192.91,1,1.1,Germany,16-08-2024
TXN-0008633,Sarah Anderson,Electronics,1350.81,5,4.7,Australia,2023-04-06 08:59:05
TXN-0007659,James Thompson,  Sports & Outdoors  ,724.58,4,4.6,Japan,2024-03-07 23:24:40
TXN-0011409,John Thomas,Apparel,619.19,8,2.8,Netherlands,None
TXN-0010749,Daniel Perez,Toys & Games,454.1,8,5.0,United Kingdom,2023-08-11 11:50:28
TXN-0008016,David Jones,Automotive,-439.51,5,3.6,Japan,2024-08-06 07:31:31
TXN-0000467,Lisa White,sPORTS & oUTDOORS,328.81,8,4.5,Canada,2023-05-13 11:35:43
TXN-0003204,Patricia Thomas,  Toys & Games  ,958.92,4,4.3,Canada,2023-05-01 19:29:17
TXN-0006391,Richard Hernandez,Home & Kitchen,287.36,6,4.5,Brazil,06-Apr-2024
TXN-0011709,Karen Miller,Electronics,117.68,5,4.7,Netherlands,2024-06-10 10:04:49
TXN-0008166,Susan Jones,Books,483.94,3,3.0,uk,2023-08-03 14:29:17
TXN-0000500,William Thomas,Home & Kitchen,1118.17,5,None,India,2024-03-11 05:40:54
TXN-0005821,Linda Jackson,Books,849.83,5,7.2,United States,2023-07-12 01:35:43
TXN-0002266,Lisa Davis,Automotive,1394.71,None,2.3,Canada,2024-05-29 07:25:22
TXN-0004498,Susan Anderson,Beauty & Personal Care,179.58,6,4.4,Netherlands,2023-12-05 16:57:24
TXN-0005320,Christopher Gonzalez,Automotive,1388.79,8,2.3,Brazil,2024-06-19 13:35:20
TXN-0007224,David Miller,Apparel,853.96,4,6.5,Netherlands,2024-03-03 23:03:31
TXN-0011800,Jessica Hernandez,Electronics,554.74,8,4.9,Brazil,2023-07-02 22:37:40
TXN-0003152,Daniel Rodriguez,Home & Kitchen,-1487.43,7,2.3,India,2023-07-30 20:33:55
TXN-0009151,Susan Wilson,Automotive,217.08,4,3.8,Canada,2024-02-18 01:04:33
TXN-0003514,Nancy Martinez,Electronics,99.04,6,4.3,United Kingdom,2024-01-22 05:13:54
TXN-0010036,Lisa Jones,Automotive,391.53,6,2.6,Brazil,2024-08-31 15:42:08
TXN-0009540,Barbara Jones,Electronics,593.81,1,NULL,Brazil,2023-12-03 17:38:06
TXN-0010804,Jennifer Brown,Toys & Games,44.45,1,2.8,,2023-06-02 15:42:36
TXN-0010301,Richard Lee,Toys & Games,,4,1.5,United Kingdom,2023-03-23 08:14:14
TXN-0011698,Thomas Perez,Automotive,1369.81,6,,Brazil,2023-05-04 15:08:37
TXN-0005662,David Gonzalez,Toys & Games,1141.82,1,4.0,Japan,2023-09-17 03:55:11
TXN-0011843,Patricia Johnson,Toys & Games,191.13,6,4.9,Brazil,2023-08-30 09:30:11
TXN-0008765,Thomas White,Books,634.77,6,Five,Japan,2023-10-20 00:46:54
TXN-0011002,David Wilson,Sports & Outdoors,$489.41,7,4.1,United States,2024-12-31
TXN-0004921,Charles Martin,Books,796.23,7,2.3,India,2023-06-18 17:07:50
TXN-0002573,Mary Miller,Toys & Games,"1,485.77",2,2.3,Brazil,2024-08-05 13:58:57
TXN-0011786,Nancy White,Apparel,25.48,1,3.8,Australia,02-Nov-2024
TXN-0005660,James Martin,Books,1495.07,6,0.0,Canada,2023-07-14 02:17:51
TXN-0002919,Richard Hernandez,  Toys & Games  ,82.15,4,4.0,United Kingdom,2023-06-17 11:40:15
TXN-0009441,Richard Davis,hOME & kITCHEN,440.91,3,4.3,Netherlands,2024-06-19 03:53:33
TXN-0006582,Daniel Perez,Home & Kitchen,917.84,3,-1.0,India,2023-12-03 21:48:27
TXN-0010903,Karen Johnson,  Home & Kitchen  ,303.28,5,3.5,United States,2023-05-26 11:39:47
TXN-0009014,Mary Lopez,Home & Kitchen,782.84,3,4.6,Australia,2024-01-29 11:12:52
TXN-0004184,Karen Gonzalez,Electronics,441.84,6,3.7,Brazil,2024-03-11 03:59:27
TXN-0001528,James Rodriguez,ELECTRONICS,670.37,3,1.4,France,2023-10-13 20:56:41
TXN-0005847,James Perez,Automotive,12.19,4,1.6,uk,2024-07-22 10:21:13
TXN-0000850,Robert Rodriguez,Books,1094.7,5,1.8,Brazil,1718009781
TXN-0011687,Elizabeth Garcia,Books,1191.33,1,3.2,United Kingdom,2024-05-17 17:05:32
TXN-0004943,John Lee,Books,-1396.93,5,4.3,France,2023-06-09 02:21:30
TXN-0007553,Karen Anderson,Books,1043.06,3,2.1,Germany,06/01/2024
TXN-0004896,Daniel Lopez,Toys & Games,-1332.73,5,3.4,United Kingdom,2023-10-16 12:39:26
TXN-0007608,Linda Garcia,Toys & Games,449.93,7,2.2,Netherlands,1679156484
TXN-0005377,James Hernandez,  Apparel  ,622.18,8,1.0,Australia,2024-11-08 18:06:41
TXN-0009182,Thomas Miller,Beauty & Personal Care,699.36,8,2.2,Brazil,28/07/2023
TXN-0005607,William White,tOYS & gAMES,311.66,2,1.9,France,2023-04-27 13:59:27
TXN-0011607,Sarah Johnson,Automotive,1207.62,2,2.4,None,2024-12-14 15:14:05
TXN-0009795,Elizabeth Williams,Beauty & Personal Care,103.48,1,4.0,Australia,2024-08-29 16:46:30
TXN-0010562,Karen Jones,Books,726.89,8,None,Germany,2024-06-10 15:00:01
TXN-0000864,Jessica Martinez,Beauty & Personal Care,556.4,1,3.1,France,2024-05-25 19:59:03
TXN-0004713,Robert Perez,Books,421.75,5,3.8,United Kingdom,2023-03-16 13:38:03
TXN-0002934,Nancy Lopez,Toys & Games,122.6,7,4.3,Canada,03/04/2023
TXN-0007906,Richard Lee,Automotive,909.06,2,3.1,France,2024-01-01 03:12:58
TXN-0003535,Barbara Jones,toys & games,532.03,8,2.2,France,2024-12-24 13:47:17
TXN-0006473,Richard Thompson,Automotive,$177.56,1,1.8,Brazil,2024-12-31
TXN-0001772,Mary Davis,Automotive,1024.66,2,2.6,Germany,19/02/2024
TXN-0002385,Lisa Wilson,Electronics,1463.55,3,2.6,India,2023-06-19 15:03:33
TXN-0005882,Joseph Rodriguez,Sports & Outdoors,411.89,4,1.3,Japan,2023-02-18 01:14:45
TXN-0004355,Mary Rodriguez,Apparel,1407.05,2,2.1,Japan,2024-12-06 10:39:15
TXN-0011223,NULL,Sports & Outdoors,167.06,1,2.3,Canada,2024-01-22 06:53:02
TXN-0005709,David Martinez,Beauty & Personal Care,NULL,4,3.5,India,2024-11-18 20:14:10
TXN-0004550,James Taylor,eLECTRONICS,1272.83,2,2.3,Australia,2023-04-07 04:53:56
TXN-0008935,Barbara Martinez,Beauty & Personal Care,274.96,8,2.4,Japan,2024-01-04 08:46:42
TXN-0009131,John Hernandez,Apparel,133.9,1,2.1,Brazil,2023-05-29 18:18:52
TXN-0000326,David Smith,Toys & Games,160.4,4,2.7,France,2023-02-16 12:31:30
TXN-0002184,Mary Lopez,Sports & Outdoors,143.66,8,6.5,Netherlands,2023-07-29 03:05:26
TXN-0006911,David Williams,Sports & Outdoors,1339.6,7,3.9,CAN,2023-04-25 21:06:27
TXN-0006499,David Rodriguez,Beauty & Personal Care,773.83,1,2.5,Netherlands,2023-02-09 01:40:43
TXN-0010318,David Perez,Sports & Outdoors,1260.66,8,3.6,United States,2024-01-17 14:24:01
TXN-0010404,Michael Thomas,Automotive,722.86,1,4.2,UK,2023-03-21 19:42:28
TXN-0000118,Nancy White,Toys & Games,1114.69,3,4.5,Netherlands,23-May-2024
TXN-0006964,Sarah Jackson,Apparel,459.15,4,3.6,Germany,2024-11-03 07:46:40
TXN-0007017,Elizabeth Martinez,Books,902.9,3,3.0,Japan,03-Sep-2023
TXN-0001252,Robert Taylor,Automotive,998.94,6,2.2,Japan,1723514635
TXN-0003462,Barbara Miller,Home & Kitchen,92.02,8,1.9,India,02/11/2023
TXN-0011187,Daniel Davis,Beauty & Personal Care,926.95,8,1.3,Australia,2024-08-26 01:46:03
TXN-0012375,James Gonzalez,  Electronics  ,808.93,4,4.8,France,2024-01-11 22:00:41
TXN-0009952,Nancy Wilson,Beauty & Personal Care,406.3,NULL,2.3,India,2024-02-07 14:37:39
TXN-0003563,Nancy Martin,Home & Kitchen,1471.96,8,1.9,Australia,2024-05-28 18:53:28
TXN-0003878,Linda Lee,Toys & Games,56.88,7,4.2,France,2023-04-19 12:03:33
TXN-0003427,Jessica Miller,Beauty & Personal Care,365.56,8,4.9,United Kingdom,2024-03-10 15:06:03
TXN-0007688,Joseph Gonzalez,Electronics,1066.62,8,1.1,Japan,2023-04-23 19:21:08
TXN-0004258,Christopher Anderson,Home & Kitchen,1490.53,7,1.9,Brazil,2023-11-18 18:27:29
TXN-0011116,Karen Garcia,Sports & Outdoors,$433.41,1,4.5,United Kingdom,2024-12-31
TXN-0010128,Joseph Jackson,Automotive,1300.72,5,2.5,United States,2024-10-05 02:49:52
TXN-0000430,Richard Wilson,Beauty & Personal Care,85.43,5,1.8,Brazil,2024-11-05 20:32:13
TXN-0009158,William Smith,SPORTS & OUTDOORS,1286.14,1,3.4,Netherlands,2023-12-28 12:33:56
TXN-0011479,Thomas Rodriguez,Electronics,1396.43,4,2.3,Japan,1719486370
TXN-0009250,Charles Jackson,Books,$385.5,8,3.6,Brazil,2024-12-31
TXN-0002434,Mary Lopez,Beauty & Personal Care,1049.11,7,2.0,Germany,1723104721
TXN-0010024,Robert Jackson,Home & Kitchen,844.5,8,3.1,France,
TXN-0010913,James Williams,Books,94.85,8,1.4,Canada,2024-08-16 08:11:03
TXN-0011173,Richard Williams,Automotive,989.94,8,4.6,Canada,2024-11-11 02:42:13
TXN-0000895,Joseph Williams,Toys & Games,1212.31,6,7.2,Netherlands,2024-11-13 22:12:36
TXN-0011631,David Jackson,Toys & Games,1244.87,6,4.3,India,11/10/2023
TXN-0006436,Thomas Moore,Apparel,1103.25,1,1.4,Japan,12/01/2023
TXN-0008163,James Lee,Beauty & Personal Care,933.25,3,4.6,United States,2023-02-20 16:52:16
TXN-0008946,Daniel Jackson,APPAREL,299.39,3,4.6,Germany,2023-09-29 10:30:21
TXN-0007536,NULL,Beauty & Personal Care,1425.23,3,1.0,Australia,2024-06-14 10:18:10
TXN-0012343,Karen Miller,sports & outdoors,264.34,6,4.1,India,2024-02-16 20:55:15
TXN-0010537,Lisa Thomas,AUTOMOTIVE,121.75,7,3.9,Australia,2023-11-13 15:45:57
TXN-0005400,Daniel Davis,Beauty & Personal Care,988.74,1,4.7,Canada,2024-08-15 11:40:10
TXN-0003608,Mary Martinez,Home & Kitchen,852.09,1,4.6,U.S.A.,2023-09-27 04:54:31
TXN-0004946,Elizabeth Thomas,  Sports & Outdoors  ,906.04,4,1.6,United Kingdom,2024-02-15 07:37:15
TXN-0000045,William Johnson,Toys & Games,782.28,4,2.5,United States,2023-02-24 08:24:22
TXN-0008255,Patricia Lee,Automotive,1083.32,3,1.4,France,2023-10-09 04:14:14
TXN-0001383,Joseph Brown,Home & Kitchen,1070.48,3,Five,Brazil,2023-08-27 11:27:41
TXN-0006904,Daniel Miller,Toys & Games,269.32,2,2.1,Canada,2024-08-11 16:00:40
TXN-0010898,David Davis,Electronics,923.23,4,3.2,Canada,2023-08-20 13:00:24
TXN-0000380,Elizabeth Thompson,Sports & Outdoors,1343.75,6,N/A,Japan,2023-06-19 11:42:41
TXN-0006313,Lisa Rodriguez,Electronics,537.92,4,6.5,India,2023-06-05 13:57:00
TXN-0011531,David Taylor,Sports & Outdoors,1409.33,2,2.6,Australia,21-Mar-2024
TXN-0001034,Susan Martin,Beauty & Personal Care,1204.2,4,Five,United Kingdom,2024-03-02 16:25:33
TXN-0002910,Michael Martinez,Books,917.99,7,3.3,Australia,12-09-2023
TXN-0008602,Elizabeth Perez,  Beauty & Personal Care  ,1206.61,5,3.8,India,2023-10-09 10:52:06
TXN-0007829,John Gonzalez,Beauty & Personal Care,791.51,7,2.4,Australia,2023-03-05 08:30:58
TXN-0002214,Richard Gonzalez,Books,733.58,3,2.4,Netherlands,2024-09-05 11:56:38
TXN-0001327,Jessica Lee,Apparel,725.67,8,4.6,Brazil,2023-01-12 01:18:53
TXN-0006102,Michael Lopez,Beauty & Personal Care,82.44,3,2.4,Germany,2023-07-16 02:36:57
TXN-0011262,Barbara Perez,Sports & Outdoors,-1111.07,6,1.5,Australia,2023-02-26 12:45:23
TXN-0005688,Patricia Perez,Sports & Outdoors,156.99,6,1.4,Australia,2024-03-28 09:06:07
TXN-0008307,Linda Perez,Electronics,751.66,2,3.0,Japan,2023-05-15 17:04:09
TXN-0006372,Barbara Brown,Home & Kitchen,$225.99,3,4.4,India,2024-12-31
TXN-0002445,Daniel Anderson,Toys & Games,1260.91,2,4.8,United Kingdom,2023-08-25 20:51:36
TXN-0006543,Daniel Jones,Books,445.46,4,2.5,Australia,1734997951
TXN-0001689,Lisa Smith,Automotive,1194.6,6,1.4,Germany,None
TXN-0009960,Jennifer Taylor,Electronics,300.16,4,4.6,India,2024-11-06 00:43:53
TXN-0000611,Lisa Thompson,Automotive,890.28,8,2.3,Canada,2023-03-17 20:24:02
TXN-0006727,Nancy Perez,Sports & Outdoors,33.42,8,4.0,United Kingdom,2023-11-06 00:56:28
TXN-0001534,Charles Johnson,Home & Kitchen,1066.3,8,1.8,France,27-07-2023
TXN-0002297,Sarah Jackson,eLECTRONICS,138.75,5,1.1,Canada,2023-01-11 06:11:02
TXN-0011203,William Taylor,Apparel,$166.01,5,2.5,France,2024-08-05 20:55:34
TXN-0008380,Richard Moore,Apparel,837.06,6,2.4,de,2024-06-03 23:07:57
TXN-0000535,Sarah Gonzalez,Books,791.66,4,3.3,Germany,
TXN-0007107,Sarah Williams,Automotive,1374.47,2,2.4,Australia,2024-04-02 22:41:25
TXN-0011046,David Wilson,Electronics,1349.47,6,NULL,France,2024-02-19 01:56:28
TXN-0011189,Daniel Lopez,Sports & Outdoors,374.85,3,3.2,Australia,2024-07-14 17:51:06
TXN-0012431,Mary Anderson,Toys & Games,732.27,5,1.6,Japan,2023-08-01 13:13:36
TXN-0007812,Sarah White,tOYS & gAMES,726.81,2,3.5,Japan,2023-10-18 18:49:51
TXN-0005557,Robert Perez,Books,768.0,7,4.5,United Kingdom,2023-09-19 18:03:25
TXN-0004832,Richard Thomas,Electronics,185.21,8,4.2,United Kingdom,
TXN-0004374,David Davis,Sports & Outdoors,1373.13,4,1.8,United States,2023-03-21 01:51:33
TXN-0004506,None,Apparel,586.66,6,3.7,India,2024-11-15 02:03:10
TXN-0000111,John Martinez,Beauty & Personal Care,267.58,3,4.1,Japan,2024-11-11 18:24:34
TXN-0008395,Barbara Thompson,Automotive,106.09,1,2.4,Japan,2023-04-19 18:15:42
TXN-0001310,Joseph Garcia,apparel,436.17,6,4.1,Japan,2024-05-24 16:16:46
TXN-0011287,William Taylor,Home & Kitchen,1053.94,1,0.0,Netherlands,2023-02-20 21:33:43
TXN-0009168,Charles Taylor,HOME & KITCHEN,506.21,3,3.2,Germany,2023-07-13 17:16:33
TXN-0008076,Linda Wilson,Electronics,1048.37,4,2.1,Japan,2023-10-16 06:08:11
TXN-0008467,Barbara Martinez,Electronics,1309.82,7,1.7,Canada,2023-08-07 13:04:56
TXN-0001200,Thomas Jones,Automotive,"1,350.31",8,1.1,Germany,2023-04-04 19:40:02
TXN-0010266,Susan Davis,Toys & Games,1092.8,6,Five,Brazil,2023-09-12 04:39:40
TXN-0009062,Thomas Wilson,APPAREL,1062.37,1,1.6,India,2024-01-20 14:11:55
TXN-0008663,Patricia Rodriguez,Books,146.53,5,1.7,United States,2024-11-17 10:39:11
TXN-0000024,Barbara Wilson,Toys & Games,1296.44,1,3.7,India,16-May-2024
TXN-0007705,NULL,Books,1220.72,7,2.4,United Kingdom,2024-10-01 16:55:59
TXN-0009661,NULL,Sports & Outdoors,386.55,2,3.7,France,2024-10-09 05:46:07
TXN-0002463,Richard Perez,Beauty & Personal Care,905.4,2,4.7,,2023-02-06 10:06:42
TXN-0009858,Thomas Jackson,  Toys & Games  ,548.45,3,1.9,Germany,2023-06-26 21:53:43
TXN-0011329,Thomas Thomas,BOOKS,126.49,5,3.9,United States,2024-03-05 01:02:37
TXN-0003746,Karen Thompson,Automotive,429.07,8,4.2,great britain,2023-04-17 20:28:30
TXN-0001055,Thomas Martin,Beauty & Personal Care,129.82,7,3.0,Australia,2023-07-24 03:27:30
TXN-0008128,Jessica Jones,Automotive,528.56,4,1.1,Brazil,2024-07-03 06:55:05
TXN-0007778,Joseph Hernandez,Books,537.38,7,2.0,Germany,2024-02-05 12:40:22
TXN-0005855,Nancy White,hOME & kITCHEN,293.93,8,4.4,United States,2024-09-29 06:19:29
TXN-0001812,Sarah White,Apparel,429.44,5,4.4,,2024-02-12 14:49:47
TXN-0010389,Jennifer Anderson,Books,594.82,6,2.2,Japan,2024-05-17 22:20:38
TXN-0002751,Richard Miller,Electronics,96.91,8,4.6,Netherlands,24/04/2023
TXN-0004169,David Thomas,Automotive,202.94,7,2.7,Australia,2023-08-13 23:49:23
TXN-0010031,Richard Anderson,Beauty & Personal Care,1156.5,4,2.8,Germany,1712362954
TXN-0000785,Thomas Wilson,Toys & Games,699.66,5,2.4,Canada,1711808195
